,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,RGN21CD,RGN21NM
1602,5,data5,Behavioural risk factors,E06000018,Nottingham,107.82822941771072,105.22170309030002,104.3320754315842,106.83978458062462,108.08898260829996,,,,,,,,,,,E12000004,East Midlands
1603,5,data5,Behavioural risk factors,E06000019,"Herefordshire, County of",100.60941734028408,97.68001351164186,102.21565541211407,98.38997164316474,98.6588118329574,,,,,,,,,,,E12000005,West Midlands
1604,5,data5,Behavioural risk factors,E06000020,Telford and Wrekin,99.4883029909348,100.65354090931328,95.14629031325813,97.9931054903347,97.65353269667831,,,,,,,,,,,E12000005,West Midlands
1605,5,data5,Behavioural risk factors,E06000021,Stoke-on-Trent,102.76809335020539,102.67766886211416,101.13405731100714,101.3369171969059,98.46804664289614,,,,,,,,,,,E12000005,West Midlands
1606,5,data5,Behavioural risk factors,E06000022,Bath and North East Somerset,97.45759893232037,98.24038764074042,97.50293131549682,101.04124305942419,101.16149118050531,,,,,,,,,,,E12000009,South West
1607,5,data5,Behavioural risk factors,E06000023,"Bristol, City of",104.75870086568857,103.80466238411945,103.79701974224854,103.12025321764382,106.9373117504184,,,,,,,,,,,E12000009,South West
1608,5,data5,Behavioural risk factors,E06000024,North Somerset,99.61307147134038,97.09451732874686,99.66396255689587,99.86890317822044,99.11105386518456,,,,,,,,,,,E12000009,South West
1609,5,data5,Behavioural risk factors,E06000025,South Gloucestershire,98.04635879682637,96.5335724864683,97.20693185388832,95.68708673587419,97.6673667217169,,,,,,,,,,,E12000009,South West
1610,5,data5,Behavioural risk factors,E06000026,Plymouth,103.13275947931788,103.17480761664056,101.05789686956983,102.74020096340469,100.95495851941367,,,,,,,,,,,E12000009,South West
1611,5,data5,Behavioural risk factors,E06000027,Torbay,106.25319386904731,104.6101226996225,103.45172012134594,106.22439435216104,103.35916218927537,,,,,,,,,,,E12000009,South West
1612,5,data5,Behavioural risk factors,E06000030,Swindon,100.70065852813411,97.62264665317342,98.84383438422269,103.33478084932703,96.87095945228288,,,,,,,,,,,E12000009,South West
1613,5,data5,Behavioural risk factors,E06000031,Peterborough,100.2563798976687,100.08672314471231,99.49218150560652,97.37579704240225,102.33022304886738,,,,,,,,,,,E12000006,East of England
1614,5,data5,Behavioural risk factors,E06000032,Luton,97.23600665534923,97.94032068912888,95.89746267625021,97.51670245352864,97.26822236863875,,,,,,,,,,,E12000006,East of England
1615,5,data5,Behavioural risk factors,E06000033,Southend-on-Sea,98.53315828737698,98.56962090943347,100.4544107486471,98.55683243013938,99.69626075493318,,,,,,,,,,,E12000006,East of England
1616,5,data5,Behavioural risk factors,E06000034,Thurrock,96.20655329912648,95.55270356875725,96.40325136545725,95.78582206436785,95.5041894159955,,,,,,,,,,,E12000006,East of England
1617,5,data5,Behavioural risk factors,E06000035,Medway,101.08884379377848,99.13514148670659,97.95578138363585,93.97724719110057,95.71682649767182,,,,,,,,,,,E12000008,South East
1618,5,data5,Behavioural risk factors,E06000036,Bracknell Forest,96.78211241740395,95.04939447166042,94.10056186245959,96.54207395043308,95.00003543084877,,,,,,,,,,,E12000008,South East
1619,5,data5,Behavioural risk factors,E06000037,West Berkshire,99.47767800327767,98.20057871713063,98.56909355016752,98.50999502359429,93.89293910078202,,,,,,,,,,,E12000008,South East
1620,5,data5,Behavioural risk factors,E06000038,Reading,99.48772956108608,97.21373896437287,99.4544871344837,99.67223623413496,99.73446590178715,,,,,,,,,,,E12000008,South East
1621,5,data5,Behavioural risk factors,E06000039,Slough,99.32724898217383,101.31952377406766,99.18055178511453,100.07240920746689,96.90330476163274,,,,,,,,,,,E12000008,South East
1622,5,data5,Behavioural risk factors,E06000040,Windsor and Maidenhead,98.79470064733236,97.84048231426277,97.5102281917187,95.24969505769404,99.34171143424874,,,,,,,,,,,E12000008,South East
1623,5,data5,Behavioural risk factors,E06000041,Wokingham,92.75077835071045,93.79749533566746,94.82988544275442,92.79792610749536,94.34785118449626,,,,,,,,,,,E12000008,South East
1624,5,data5,Behavioural risk factors,E06000042,Milton Keynes,97.9182712242354,96.74164629090215,95.01094174729205,96.15860075420856,97.91246529475598,,,,,,,,,,,E12000008,South East
1625,5,data5,Behavioural risk factors,E06000043,Brighton and Hove,107.82129244624933,106.2463745580492,107.12569841774273,104.30477026909222,107.50372143295068,,,,,,,,,,,E12000008,South East
1626,5,data5,Behavioural risk factors,E06000044,Portsmouth,103.5092420941139,102.58342028121841,102.59967019462648,103.06397208309268,102.11147372869192,,,,,,,,,,,E12000008,South East
1627,5,data5,Behavioural risk factors,E06000045,Southampton,105.26507666779698,105.06006054052482,103.96599642125544,110.87951028570596,117.28634335215092,,,,,,,,,,,E12000008,South East
1628,5,data5,Behavioural risk factors,E06000046,Isle of Wight,102.73890330852805,101.99184612334007,99.25258477004199,100.2384785233596,103.04914452244869,,,,,,,,,,,E12000008,South East
1629,5,data5,Behavioural risk factors,E06000047,County Durham,102.3628482960928,100.22903870219659,102.04504365874173,98.35609959831851,100.5776541943598,,,,,,,,,,,E12000001,North East
1630,5,data5,Behavioural risk factors,E06000049,Cheshire East,98.19240702294809,98.2970610010663,100.08039781153941,95.37177104247034,96.41571829227503,,,,,,,,,,,E12000002,North West
1631,5,data5,Behavioural risk factors,E06000050,Cheshire West and Chester,99.83495873031734,96.99273183938844,97.9595620433957,97.40409076202094,98.46972439841166,,,,,,,,,,,E12000002,North West
1632,5,data5,Behavioural risk factors,E06000051,Shropshire,99.66909155573502,101.42138538262641,98.90169239341196,96.44381890649161,98.44523923374925,,,,,,,,,,,E12000005,West Midlands
1633,5,data5,Behavioural risk factors,E06000052,Cornwall,102.69250083840018,101.78328657480603,102.00601956697903,100.03392280541972,102.41610867511893,,,,,,,,,,,E12000009,South West
1634,5,data5,Behavioural risk factors,E06000054,Wiltshire,98.89778017200888,100.04584694644366,97.99923025793271,97.88790523611681,99.0868992703638,,,,,,,,,,,E12000009,South West
1635,5,data5,Behavioural risk factors,E06000055,Bedford,99.0547791386673,98.24941132193372,101.17771444044222,98.2243010976282,98.20164541057146,,,,,,,,,,,E12000006,East of England
1636,5,data5,Behavioural risk factors,E06000056,Central Bedfordshire,95.06426651978065,91.82838481682093,98.20693524953928,94.8324113389334,95.17385040798348,,,,,,,,,,,E12000006,East of England
1637,5,data5,Behavioural risk factors,E06000057,Northumberland,100.0974948280026,99.2685824058389,100.06137593747303,95.63310029091667,103.42958617343352,,,,,,,,,,,E12000001,North East
1638,5,data5,Behavioural risk factors,E06000058,"Bournemouth, Christchurch and Poole",103.34957054865804,100.47137559565459,100.0954521994402,101.80294847498044,103.17960960330221,,,,,,,,,,,E12000009,South West
1639,5,data5,Behavioural risk factors,E06000059,Dorset,100.24624443308818,99.8283828295449,99.12107120831685,98.62432776379872,98.85855325998669,,,,,,,,,,,E12000009,South West
1640,5,data5,Behavioural risk factors,E06000060,Buckinghamshire,98.59926606710751,97.30055763869352,97.25054575646628,96.60656894208425,96.4845640854161,,,,,,,,,,,E12000008,South East
1641,5,data5,Behavioural risk factors,E06000061,North Northamptonshire,100.69113917510208,98.10450949457999,96.61550801384982,93.97255358718083,98.26123585314046,,,,,,,,,,,E12000004,East Midlands
1642,5,data5,Behavioural risk factors,E06000062,West Northamptonshrie,98.59675444274126,97.69320713207861,95.96375771680009,95.54764130719099,95.60433810385847,,,,,,,,,,,E12000004,East Midlands
1643,5,data5,Behavioural risk factors,E07000008,Cambridge,106.96872316054225,105.52442684355997,105.373908664841,104.98581180520027,105.13262576415379,,,,,,,,,,,E12000006,East of England
1644,5,data5,Behavioural risk factors,E07000009,East Cambridgeshire,98.48522492583287,97.26709655767326,95.10187961746398,96.845512524476,95.54184267050529,,,,,,,,,,,E12000006,East of England
1645,5,data5,Behavioural risk factors,E07000010,Fenland,105.68578174637388,104.35161002777606,100.46550426375279,97.85249247715194,99.19283230215831,,,,,,,,,,,E12000006,East of England
1646,5,data5,Behavioural risk factors,E07000011,Huntingdonshire,96.16385733866747,92.42188294693382,100.82467697625547,97.28386311047537,92.74670273120533,,,,,,,,,,,E12000006,East of England
1647,5,data5,Behavioural risk factors,E07000012,South Cambridgeshire,99.45051420315913,99.32388887894895,98.84124541348108,95.18117489567294,94.76986021947307,,,,,,,,,,,E12000006,East of England
1648,5,data5,Behavioural risk factors,E07000026,Allerdale,100.60098383653417,100.77781778691751,99.00808403780825,98.07919579961367,98.4932983259405,,,,,,,,,,,E12000002,North West
1649,5,data5,Behavioural risk factors,E07000027,Barrow-in-Furness,101.09586543226187,96.58635605677232,103.67358994078408,99.11677578208501,105.30767895470775,,,,,,,,,,,E12000002,North West
1650,5,data5,Behavioural risk factors,E07000028,Carlisle,98.50916922790152,98.74128179753978,102.46636224004997,100.54698333637434,102.01934390560268,,,,,,,,,,,E12000002,North West
1651,5,data5,Behavioural risk factors,E07000029,Copeland,102.69628210163084,99.86763751774306,99.44635460023636,98.8480685240421,96.78348082133493,,,,,,,,,,,E12000002,North West
1652,5,data5,Behavioural risk factors,E07000030,Eden,100.44579409997164,101.95928756957666,96.48232916387703,96.57333147145759,92.50288804841377,,,,,,,,,,,E12000002,North West
1653,5,data5,Behavioural risk factors,E07000031,South Lakeland,97.26731528492314,97.9401532117473,98.65287670443924,96.98091795106797,98.06038687839471,,,,,,,,,,,E12000002,North West
1654,5,data5,Behavioural risk factors,E07000032,Amber Valley,100.49583555208416,98.99700199364297,96.5660663769335,98.27316326261479,97.66743041875388,,,,,,,,,,,E12000004,East Midlands
1655,5,data5,Behavioural risk factors,E07000033,Bolsover,99.49613427130521,98.50218748191055,97.67497506058334,97.41846599513485,96.394244782682,,,,,,,,,,,E12000004,East Midlands
1656,5,data5,Behavioural risk factors,E07000034,Chesterfield,105.68735497209933,105.29174172550222,103.5643890264527,102.95786471298648,98.01217297584935,,,,,,,,,,,E12000004,East Midlands
1657,5,data5,Behavioural risk factors,E07000035,Derbyshire Dales,99.93589461746232,98.97179237497511,100.23582969815703,95.88884624839487,98.578455911312,,,,,,,,,,,E12000004,East Midlands
1658,5,data5,Behavioural risk factors,E07000036,Erewash,102.11211699093006,97.7064713015817,99.06293279005462,96.46091335928287,98.4268609931429,,,,,,,,,,,E12000004,East Midlands
1659,5,data5,Behavioural risk factors,E07000037,High Peak,101.89734468287288,97.5531425262098,102.07565534605187,100.06333554252679,97.32252238746686,,,,,,,,,,,E12000004,East Midlands
1660,5,data5,Behavioural risk factors,E07000038,North East Derbyshire,100.2814660993663,98.94695613467213,98.39120292842608,95.19636587869121,97.69400600218688,,,,,,,,,,,E12000004,East Midlands
1661,5,data5,Behavioural risk factors,E07000039,South Derbyshire,94.1479339077215,96.01260224992313,97.74528140818154,96.56201366910524,96.90993571029117,,,,,,,,,,,E12000004,East Midlands
1662,5,data5,Behavioural risk factors,E07000040,East Devon,96.48337672123752,94.88299812113577,97.7310500777723,95.65757880769964,100.70306541234481,,,,,,,,,,,E12000009,South West
1663,5,data5,Behavioural risk factors,E07000041,Exeter,102.76266636120607,102.09361351224162,103.71771531648506,105.07210245863091,103.04728904108161,,,,,,,,,,,E12000009,South West
1664,5,data5,Behavioural risk factors,E07000042,Mid Devon,95.17060741610419,97.31755732151548,97.93504044868546,97.0017790744812,99.4247234671887,,,,,,,,,,,E12000009,South West
1665,5,data5,Behavioural risk factors,E07000043,North Devon,102.89749495489463,101.65433435077436,104.07046563772315,97.87271290014083,102.23797961678643,,,,,,,,,,,E12000009,South West
1666,5,data5,Behavioural risk factors,E07000044,South Hams,98.89855233897192,99.40266300267895,102.89299910964212,99.57670866098049,100.73694797452396,,,,,,,,,,,E12000009,South West
1667,5,data5,Behavioural risk factors,E07000045,Teignbridge,99.92420322790058,97.66435168429176,103.41240832104779,100.36833425648638,98.38884335675617,,,,,,,,,,,E12000009,South West
1668,5,data5,Behavioural risk factors,E07000046,Torridge,99.25627316846614,99.69574970471864,101.91113416904358,98.01428560238888,99.86039657592382,,,,,,,,,,,E12000009,South West
1669,5,data5,Behavioural risk factors,E07000047,West Devon,98.83179629467868,101.06673163673237,94.99507517059253,96.7093779360711,105.37431967626111,,,,,,,,,,,E12000009,South West
1670,5,data5,Behavioural risk factors,E07000061,Eastbourne,103.25948989792329,103.89423839878107,99.5549192879716,97.6932029235196,105.22705958118661,,,,,,,,,,,E12000008,South East
1671,5,data5,Behavioural risk factors,E07000062,Hastings,108.85857599054377,110.08586303309092,104.04824924427668,102.71375160623943,102.72165151281524,,,,,,,,,,,E12000008,South East
1672,5,data5,Behavioural risk factors,E07000063,Lewes,102.10246236142791,100.27838659307359,99.93657362339763,96.83071556583359,95.92719816877725,,,,,,,,,,,E12000008,South East
1673,5,data5,Behavioural risk factors,E07000064,Rother,101.76231618732324,100.6429445105319,101.07609613862572,97.21324839280082,95.82272380120457,,,,,,,,,,,E12000008,South East
1674,5,data5,Behavioural risk factors,E07000065,Wealden,99.26883209438655,98.15678585426906,95.12289956945044,98.26182518595381,93.22334647266835,,,,,,,,,,,E12000008,South East
1675,5,data5,Behavioural risk factors,E07000066,Basildon,97.29615488695943,98.47252930978458,95.85809688518749,93.21767642783131,102.51817384331844,,,,,,,,,,,E12000006,East of England
1676,5,data5,Behavioural risk factors,E07000067,Braintree,94.09525131944805,92.06180187822345,97.56247126965798,98.26826907987989,98.58018742790536,,,,,,,,,,,E12000006,East of England
1677,5,data5,Behavioural risk factors,E07000068,Brentwood,96.95053372495958,97.00034749410311,94.95125157224565,90.12957885014153,96.0286459073083,,,,,,,,,,,E12000006,East of England
1678,5,data5,Behavioural risk factors,E07000069,Castle Point,99.49924792956948,101.4697820274388,97.53174987335835,100.28619909123006,92.21678149517423,,,,,,,,,,,E12000006,East of England
1679,5,data5,Behavioural risk factors,E07000070,Chelmsford,94.598432728224,96.38092022699755,95.88215475461222,94.41729396025397,95.74088259032294,,,,,,,,,,,E12000006,East of England
1680,5,data5,Behavioural risk factors,E07000071,Colchester,101.35387921861987,98.55684129663666,96.39009181719378,97.10138322374354,95.89413870653375,,,,,,,,,,,E12000006,East of England
1681,5,data5,Behavioural risk factors,E07000072,Epping Forest,99.99891808813139,94.2960058367952,92.6133861715756,95.6312154264118,97.66887684105133,,,,,,,,,,,E12000006,East of England
1682,5,data5,Behavioural risk factors,E07000073,Harlow,101.36186885707929,98.60073557769083,95.53297972012467,99.95404022217319,99.98320907444689,,,,,,,,,,,E12000006,East of England
1683,5,data5,Behavioural risk factors,E07000074,Maldon,99.1119452704125,94.60374821072661,91.52364497815661,97.7064913644598,95.66486134778943,,,,,,,,,,,E12000006,East of England
1684,5,data5,Behavioural risk factors,E07000075,Rochford,92.90775582272725,95.85758113600845,94.7500655826297,92.55351059601082,90.85103300534529,,,,,,,,,,,E12000006,East of England
1685,5,data5,Behavioural risk factors,E07000076,Tendring,100.94210209068615,99.4427044565931,98.84553486753265,100.45937649184442,96.38090240063332,,,,,,,,,,,E12000006,East of England
1686,5,data5,Behavioural risk factors,E07000077,Uttlesford,96.00771976171444,94.39007510283064,98.47936978122878,95.32283384063707,100.82121924871842,,,,,,,,,,,E12000006,East of England
1687,5,data5,Behavioural risk factors,E07000078,Cheltenham,97.57647992218493,98.2581774488245,100.3159662752225,97.88777297606079,100.75989303628678,,,,,,,,,,,E12000009,South West
1688,5,data5,Behavioural risk factors,E07000079,Cotswold,97.91419424942676,96.52494879811822,92.08629367943792,97.98610187984065,98.77503825012064,,,,,,,,,,,E12000009,South West
1689,5,data5,Behavioural risk factors,E07000080,Forest of Dean,99.5006725265593,97.34517077122258,94.69409287909002,98.04564824866186,98.55551666212695,,,,,,,,,,,E12000009,South West
1690,5,data5,Behavioural risk factors,E07000081,Gloucester,102.24024238063073,98.2180029091844,106.12160609393383,100.95075489433664,100.87998291430706,,,,,,,,,,,E12000009,South West
1691,5,data5,Behavioural risk factors,E07000082,Stroud,97.4157399343598,96.22658949230016,98.3421652460248,96.75619566645291,99.68722056698266,,,,,,,,,,,E12000009,South West
1692,5,data5,Behavioural risk factors,E07000083,Tewkesbury,96.99442291499764,96.87677692858493,99.80813740111209,95.37561080247474,97.86568582279234,,,,,,,,,,,E12000009,South West
1693,5,data5,Behavioural risk factors,E07000084,Basingstoke and Deane,99.89464474605637,97.48861507361671,96.77779078344581,96.27426455848804,92.37211451827547,,,,,,,,,,,E12000008,South East
1694,5,data5,Behavioural risk factors,E07000085,East Hampshire,95.02332030069003,93.0536042195178,93.88498425520898,93.03177057569786,95.67252667710869,,,,,,,,,,,E12000008,South East
1695,5,data5,Behavioural risk factors,E07000086,Eastleigh,95.31244495070666,87.19552107278203,99.36413134584852,97.38154523827434,100.20720373544965,,,,,,,,,,,E12000008,South East
1696,5,data5,Behavioural risk factors,E07000087,Fareham,96.11399865187292,96.40575703731945,93.54848497441957,97.72170979812078,99.32698293722761,,,,,,,,,,,E12000008,South East
1697,5,data5,Behavioural risk factors,E07000088,Gosport,100.95573931750467,101.97415398979318,101.52135178392223,100.74027543733898,98.81146772539755,,,,,,,,,,,E12000008,South East
1698,5,data5,Behavioural risk factors,E07000089,Hart,96.8507434047924,94.25049521476603,94.6791909020149,93.91221258989988,91.61227399290784,,,,,,,,,,,E12000008,South East
1699,5,data5,Behavioural risk factors,E07000090,Havant,100.0761790110356,100.49411379259284,103.05911175095925,101.62079430267717,99.58063613839836,,,,,,,,,,,E12000008,South East
1700,5,data5,Behavioural risk factors,E07000091,New Forest,97.82304316573492,99.08770069020692,98.05504977979261,100.59451702055706,101.43827587136796,,,,,,,,,,,E12000008,South East
1701,5,data5,Behavioural risk factors,E07000092,Rushmoor,101.59781734901439,96.78175747371013,100.4288708218805,98.45864564139866,97.4472902772972,,,,,,,,,,,E12000008,South East
1702,5,data5,Behavioural risk factors,E07000093,Test Valley,94.11909207552536,90.96915869304006,98.18777559848326,99.50857724143425,98.67614150922871,,,,,,,,,,,E12000008,South East
1703,5,data5,Behavioural risk factors,E07000094,Winchester,100.44542562005303,96.59614068788284,100.30068498516992,98.95156790915327,99.43847985787197,,,,,,,,,,,E12000008,South East
1704,5,data5,Behavioural risk factors,E07000095,Broxbourne,96.99524416982997,98.76778606879196,105.03193299112938,95.32737208929342,100.72156497656482,,,,,,,,,,,E12000006,East of England
1705,5,data5,Behavioural risk factors,E07000096,Dacorum,101.79361082101161,96.01012275136291,98.06594742394236,98.42520815256269,96.54498796276077,,,,,,,,,,,E12000006,East of England
1706,5,data5,Behavioural risk factors,E07000098,Hertsmere,97.99525556977483,98.67425148094249,97.2493778990771,95.58933140739725,94.40698760192934,,,,,,,,,,,E12000006,East of England
1707,5,data5,Behavioural risk factors,E07000099,North Hertfordshire,97.10095836855182,95.78848080025695,95.61877249510933,91.99798441782042,97.9823851227374,,,,,,,,,,,E12000006,East of England
1708,5,data5,Behavioural risk factors,E07000102,Three Rivers,98.53681580268783,101.4358508025503,95.99006826860257,97.78581773465208,97.14972196595029,,,,,,,,,,,E12000006,East of England
1709,5,data5,Behavioural risk factors,E07000103,Watford,100.54469970007938,98.54463896836728,100.65436201184104,93.54751312769709,101.2012271297018,,,,,,,,,,,E12000006,East of England
1710,5,data5,Behavioural risk factors,E07000105,Ashford,96.13215095019403,96.08030389263804,95.34042072607394,99.73428223328175,92.59906973975296,,,,,,,,,,,E12000008,South East
1711,5,data5,Behavioural risk factors,E07000106,Canterbury,96.8977500268325,91.91737907359682,99.49128919128272,96.74875108007984,95.83787112708085,,,,,,,,,,,E12000008,South East
1712,5,data5,Behavioural risk factors,E07000107,Dartford,97.55132583809457,95.70300796819771,89.67299751997552,93.16469660346445,101.61512532370682,,,,,,,,,,,E12000008,South East
1713,5,data5,Behavioural risk factors,E07000108,Dover,104.31068506477675,99.395672038428,100.77452825720661,97.40504784176458,98.84519317531964,,,,,,,,,,,E12000008,South East
1714,5,data5,Behavioural risk factors,E07000109,Gravesham,95.94391925308155,93.78636984943564,96.52225579306419,93.71872099104458,94.92757906168117,,,,,,,,,,,E12000008,South East
1715,5,data5,Behavioural risk factors,E07000110,Maidstone,97.98198389690697,98.35436003847586,99.62129264912635,97.85874645276147,95.35623089466935,,,,,,,,,,,E12000008,South East
1716,5,data5,Behavioural risk factors,E07000111,Sevenoaks,95.8891010513463,93.41464927664873,95.61975401971921,93.705157099867,99.2423588654895,,,,,,,,,,,E12000008,South East
1717,5,data5,Behavioural risk factors,E07000112,Folkestone and Hythe,99.27915432415296,99.05008628984642,96.77774366900871,104.14643162404705,100.44895296809507,,,,,,,,,,,E12000008,South East
1718,5,data5,Behavioural risk factors,E07000113,Swale,98.09037256413085,96.85131985318111,95.64344246183163,98.30014309474875,92.92552709049032,,,,,,,,,,,E12000008,South East
1719,5,data5,Behavioural risk factors,E07000114,Thanet,101.21644851379767,97.3862480292456,106.45935845416558,100.92176603945632,104.24871081609213,,,,,,,,,,,E12000008,South East
1720,5,data5,Behavioural risk factors,E07000115,Tonbridge and Malling,96.59884685424588,97.45431865517344,99.66758432584727,96.51769315439897,96.13704314591514,,,,,,,,,,,E12000008,South East
1721,5,data5,Behavioural risk factors,E07000116,Tunbridge Wells,99.76842725103108,98.5152113008561,96.50531005126943,95.30815689580653,98.26098511266382,,,,,,,,,,,E12000008,South East
1722,5,data5,Behavioural risk factors,E07000117,Burnley,104.50688217111212,103.04023756550824,99.0756540008847,105.591895087061,103.53352105028648,,,,,,,,,,,E12000002,North West
1723,5,data5,Behavioural risk factors,E07000118,Chorley,99.73936165504017,95.29407324962456,94.4596564531006,97.12083600761379,99.5997754007387,,,,,,,,,,,E12000002,North West
1724,5,data5,Behavioural risk factors,E07000119,Fylde,96.60503665704736,99.04330646127448,97.510576036426,93.1537203662394,97.72837780429745,,,,,,,,,,,E12000002,North West
1725,5,data5,Behavioural risk factors,E07000120,Hyndburn,99.16299023155905,102.33620115896353,99.37741650811932,98.19776952640835,101.39888613005009,,,,,,,,,,,E12000002,North West
1726,5,data5,Behavioural risk factors,E07000121,Lancaster,102.97574552253813,100.60028839489017,100.87638340950713,98.98658071279363,99.74763558170174,,,,,,,,,,,E12000002,North West
1727,5,data5,Behavioural risk factors,E07000122,Pendle,100.99941346532064,92.94402968049037,97.443072579312,93.53751813069097,102.32250504328374,,,,,,,,,,,E12000002,North West
1728,5,data5,Behavioural risk factors,E07000123,Preston,101.24970022684845,100.3028789847105,98.6170581434882,103.2560642978771,100.5421111417922,,,,,,,,,,,E12000002,North West
1729,5,data5,Behavioural risk factors,E07000124,Ribble Valley,94.56397144916626,94.79274310976446,95.09360201162616,95.63070658055803,99.12005769019471,,,,,,,,,,,E12000002,North West
1730,5,data5,Behavioural risk factors,E07000125,Rossendale,100.85036846761302,103.18070951970435,94.59320180925162,95.75985887727943,94.61475882316675,,,,,,,,,,,E12000002,North West
1731,5,data5,Behavioural risk factors,E07000126,South Ribble,98.90620868118599,93.36906155019449,95.42454742028463,94.11573629624672,96.03882796700294,,,,,,,,,,,E12000002,North West
1732,5,data5,Behavioural risk factors,E07000127,West Lancashire,99.26284267906603,98.3514291225368,94.15928825535639,99.61296731022111,101.48644814181084,,,,,,,,,,,E12000002,North West
1733,5,data5,Behavioural risk factors,E07000128,Wyre,98.59280219111486,97.53374267896264,96.61958813015265,96.62257378117606,97.1773969454854,,,,,,,,,,,E12000002,North West
1734,5,data5,Behavioural risk factors,E07000129,Blaby,97.32667026859185,95.69879117693658,95.45661718504317,90.61168759877337,94.99420352344224,,,,,,,,,,,E12000004,East Midlands
1735,5,data5,Behavioural risk factors,E07000130,Charnwood,97.34276282373021,94.56691289536222,95.45445658230517,94.67331496777585,97.91889177425935,,,,,,,,,,,E12000004,East Midlands
1736,5,data5,Behavioural risk factors,E07000131,Harborough,95.19989254276159,93.82524249942533,96.03771456467912,94.09820499907437,92.63138959492066,,,,,,,,,,,E12000004,East Midlands
1737,5,data5,Behavioural risk factors,E07000132,Hinckley and Bosworth,98.2912872000051,93.49131446109742,97.09465565918663,94.22715892317886,93.66006224122653,,,,,,,,,,,E12000004,East Midlands
1738,5,data5,Behavioural risk factors,E07000133,Melton,95.50374795710859,95.48313281826303,94.82816216236073,97.85466664039406,99.21925362225146,,,,,,,,,,,E12000004,East Midlands
